Date,A,B,C,D,E
2020/4/24 09:38,8,1,-6.1,28,28
2020/4/24 09:39,7,1,-6.1,28,28
2020/4/24 09:40,9,1,-6.2,28,28
2020/4/24 09:41,8,1,-6.1,28,27
2020/4/24 09:42,7,2,-6.2,28,27
2020/4/24 09:43,8,1,-6.2,28,27
2020/4/24 09:44,6,0,-6.2,28,27
2020/4/24 09:45,7,3,-6.2,28,27
2020/4/24 09:46,8,0,-6.2,28,27
2020/4/24 09:47,9,2,-6.2,28,27
2020/4/24 09:48,8,3,-6.2,28,27
2020/4/24 09:49,9,2,-6.2,28,27
2020/4/24 09:50,7,1,-6.2,28,27
2020/4/24 09:51,8,3,-6.2,28,27
2020/4/24 09:52,7,2,-6.2,28,27
2020/4/24 09:53,6,0,-6.2,28,27
2020/4/24 09:54,8,1,-6.2,28,27
2020/4/24 09:55,8,1,-6.3,28,27
2020/4/24 09:56,6,1,-6.2,28,27
2020/4/24 09:57,9,1,-6.2,28,27
2020/4/24 09:58,7,-2,-6.2,28,27
2020/4/24 09:59,6,0,-6.1,28,27
2020/4/24 10:00,6,4,-6.1,28,27
2020/4/24 10:01,6,0,-6.2,28,27
2020/4/24 10:02,8,1,-6.2,28,27
2020/4/24 10:03,7,3,-6.3,28,27
2020/4/24 10:04,7,2,-6.2,28,27
2020/4/24 10:05,8,1,-6.1,28,27
2020/4/24 10:06,6,0,-6.2,28,27
2020/4/24 10:07,7,-1,-6.2,28,27
2020/4/24 10:08,-4,1,-7,28,27
2020/4/24 10:09,0,0,-7.2,28,25
2020/4/24 10:10,1,1,-7.3,28,24
2020/4/24 10:11,1,1,-7.3,27,23
2020/4/24 10:12,1,0,-7.4,27,23
2020/4/24 10:13,-1,2,-7.3,27,22
2020/4/24 10:14,0,2,-7.3,27,22
2020/4/24 10:15,-5,2,-7.2,27,22
2020/4/24 10:16,-4,1,-7.3,27,22
2020/4/24 10:17,-1,1,-7.3,27,22
2020/4/24 10:18,-1,1,-7.2,27,22
2020/4/24 10:19,2,1,-7.3,27,22
2020/4/24 10:20,-2,1,-7.3,26,22
2020/4/24 10:21,2,0,-7.2,26,22
2020/4/24 10:22,-1,1,-7.3,26,22
2020/4/24 10:23,0,1,-7.3,26,22
2020/4/24 10:24,-5,1,-7.3,26,22
2020/4/24 10:25,-2,1,-7.3,26,22
2020/4/24 10:26,3,1,-7.4,26,22
2020/4/24 10:27,2,2,-7.3,26,22
2020/4/24 10:28,-5,1,-7.3,26,22
2020/4/24 10:29,-1,1,-7.3,26,22
2020/4/24 10:30,-3,1,-7.3,26,22
2020/4/24 10:31,3,2,-7.2,26,22
2020/4/24 10:32,-5,1,-7.3,26,22
2020/4/24 10:33,-4,2,-7.3,26,22
2020/4/24 10:34,-4,0,-7.3,26,22
2020/4/24 10:35,-2,1,-7.3,26,22
2020/4/24 10:36,1,1,-7.4,26,22
2020/4/24 10:37,0,1,-7.4,26,22
2020/4/24 10:38,1,1,-7.4,26,22
2020/4/24 10:39,0,1,-7.3,26,22
2020/4/24 10:40,-1,1,-7.3,26,22
2020/4/24 10:41,0,2,-7.3,26,22
2020/4/24 10:42,2,1,-7.3,26,22
2020/4/24 10:43,6,0,-7.3,26,22
2020/4/24 10:44,4,2,-7.2,26,22
2020/4/24 10:45,-4,1,-7.3,26,22
2020/4/24 10:46,-1,1,-7.3,26,22
2020/4/24 10:47,-2,0,-7.3,26,22
2020/4/24 10:48,-3,1,-7.4,26,22
2020/4/24 10:49,-2,1,-7.3,26,22
2020/4/24 10:50,1,2,-7.3,26,22
2020/4/24 10:51,-2,2,-7.3,26,22
2020/4/24 10:52,0,1,-7.2,26,22
2020/4/24 10:53,-2,2,-7.3,26,22
2020/4/24 10:54,-1,1,-7.3,26,22
2020/4/24 10:55,-4,1,-7.3,26,22
2020/4/24 10:56,2,1,-7.3,26,22
2020/4/24 10:57,-1,1,-7.4,26,22
2020/4/24 10:58,2,2,-7.4,26,22
2020/4/24 10:59,0,1,-7.4,26,22
2020/4/24 11:00,-4,1,-7.4,26,22
2020/4/24 11:01,-3,0,-7.4,26,22
2020/4/24 11:02,-6,1,-7.4,26,22
2020/4/24 11:03,-3,1,-7.4,26,22
2020/4/24 11:04,-2,1,-7.5,26,22
2020/4/24 11:05,3,1,-7.4,25,22
2020/4/24 11:06,-4,1,-7.5,25,21
2020/4/24 11:07,-3,2,-7.4,25,22
2020/4/24 11:08,-1,1,-7.4,25,22
2020/4/24 11:09,0,2,-7.4,25,22
2020/4/24 11:10,0,1,-7.4,25,22
2020/4/24 11:11,-2,0,-7.5,25,22
2020/4/24 11:12,-6,1,-7.1,25,21
2020/4/24 11:13,1,1,-7.1,26,21
2020/4/24 11:14,1,1,-6.8,26,21
2020/4/24 11:15,-1,0,-6.7,26,22
2020/4/24 11:16,4,1,-6.2,27,22
2020/4/24 11:17,0,1,-6.2,27,22
2020/4/24 11:18,1,1,-6.2,27,22
2020/4/24 11:19,-5,1,-6.2,27,22
2020/4/24 11:20,1,2,-6.2,27,22
2020/4/24 11:21,-4,2,-6.1,27,22
2020/4/24 11:22,0,1,-6.3,27,22
2020/4/24 11:23,1,1,-6.2,27,22
2020/4/24 11:24,-3,2,-6.1,27,22
2020/4/24 11:25,7,1,-6.1,28,22
2020/4/24 11:26,-3,1,-6.1,28,22
2020/4/24 11:27,1,2,-6.1,28,22
2020/4/24 11:28,5,0,-6.1,28,22
2020/4/24 11:29,-1,1,-6.2,28,22
2020/4/24 11:30,-2,1,-6.2,28,22
2020/4/24 11:31,-3,1,-6.2,28,22
2020/4/24 11:32,-3,2,-6.2,28,22
2020/4/24 11:33,2,1,-7,28,22
2020/4/24 11:34,0,2,-6.9,28,22
2020/4/24 11:35,-7,2,-6.9,28,22
2020/4/24 11:36,-4,1,-6.9,28,22
2020/4/24 11:37,-2,1,-7,28,22
2020/4/24 11:38,2,2,-6.1,24,22
2020/4/24 11:39,1,-2,-6.2,23,24
2020/4/24 11:40,-2,4,-6.2,24,25
2020/4/24 11:41,-7,3,-6.2,24,25
2020/4/24 11:42,-3,5,-6.2,24,26
2020/4/24 11:43,-4,2,-6.1,25,26
2020/4/24 11:44,-5,3,-6.2,25,26
2020/4/24 11:45,-4,0,-6.2,25,26
2020/4/24 11:46,0,3,-6.2,25,27
2020/4/24 11:47,-6,4,-6.2,25,27
2020/4/24 11:48,-1,0,-6.2,25,27
2020/4/24 11:49,2,0,-6.1,25,27
2020/4/24 11:50,-5,1,-6.1,25,27
2020/4/24 11:51,7,1,-6.1,25,27
2020/4/24 11:52,3,2,-6.2,25,27
2020/4/24 11:53,-4,2,-6.2,25,27
2020/4/24 11:54,-6,3,-6.3,25,27
2020/4/24 11:55,-5,2,-6.2,25,27
2020/4/24 11:56,-1,3,-6.2,25,27
2020/4/24 11:57,-4,-1,-6.1,25,27
2020/4/24 11:58,-6,1,-6.2,25,27
2020/4/24 11:59,-2,-1,-6.2,25,27
2020/4/24 12:00,-3,2,-6.2,25,27
2020/4/24 12:01,-6,1,-6.3,25,27
2020/4/24 12:02,-7,1,-6.2,25,27
2020/4/24 12:03,1,1,-6.1,26,27
2020/4/24 12:04,-7,2,-6.1,26,28
2020/4/24 12:05,-4,5,-6.1,26,28
2020/4/24 12:06,-3,0,-6.2,26,28
2020/4/24 12:07,-4,1,-6.2,26,27
2020/4/24 12:08,-2,-1,-6.2,26,27
2020/4/24 12:09,-4,2,-6.3,26,27
2020/4/24 12:10,-5,2,-6.2,26,27
2020/4/24 12:11,2,-1,-6.2,26,27
2020/4/24 12:12,-3,3,-6.2,26,27
2020/4/24 12:13,-7,3,-6.2,26,27
2020/4/24 12:14,-1,0,-6.2,26,27
2020/4/24 12:15,-9,3,-6.2,26,27
2020/4/24 12:16,-7,1,-6.2,26,27
2020/4/24 12:17,-7,2,-6.1,26,27
2020/4/24 12:18,1,3,-6.1,26,27
2020/4/24 12:19,-1,1,-6.1,26,27
2020/4/24 12:20,-3,1,-6.1,26,27
2020/4/24 12:21,-9,0,-6.1,26,27
2020/4/24 12:22,5,0,-6.1,26,27
2020/4/24 12:23,-6,2,-6.1,26,27
2020/4/24 12:24,1,2,-6.1,26,27
2020/4/24 12:25,-3,-1,-6.2,26,27
2020/4/24 12:26,1,4,-6.2,26,27
2020/4/24 12:27,-4,-1,-6.2,26,27
2020/4/24 12:28,0,2,-6.2,26,27
2020/4/24 12:29,-1,1,-6.2,26,27
2020/4/24 12:30,-3,3,-6.3,26,27
2020/4/24 12:31,2,0,-6.1,26,27
2020/4/24 12:32,1,6,-6.1,26,27
2020/4/24 12:33,8,2,-6.2,26,27
2020/4/24 12:34,-3,3,-6.2,26,27
2020/4/24 12:35,-2,-2,-6.2,26,27
2020/4/24 12:36,-5,1,-6.2,26,27
2020/4/24 12:37,0,3,-6.1,26,27
2020/4/24 12:38,-5,0,-6.2,26,27
2020/4/24 12:39,0,4,-6.2,26,27
2020/4/24 12:40,-5,4,-6.1,26,27
2020/4/24 12:41,2,-2,-6.2,26,27
2020/4/24 12:42,1,-1,-6.2,26,27
2020/4/24 12:43,1,0,-6.2,27,27
2020/4/24 12:44,-8,2,-6.3,27,27
2020/4/24 12:45,-3,1,-6.2,27,27
2020/4/24 12:46,0,3,-6.2,27,27
2020/4/24 12:47,-6,-1,-6.1,27,27
2020/4/24 12:48,-6,2,-6.2,27,27
2020/4/24 12:49,-9,-1,-6.1,27,27
2020/4/24 12:50,0,3,-6.2,27,27
2020/4/24 12:51,-6,0,-6.1,27,27
2020/4/24 12:52,-4,0,-6.2,27,27
2020/4/24 12:53,3,-1,-6.2,27,27
2020/4/24 12:54,-6,0,-6.2,27,27
2020/4/24 12:55,-8,1,-6.2,27,27
2020/4/24 12:56,1,2,-6.1,27,27
2020/4/24 12:57,-2,0,-6.2,27,27
2020/4/24 12:58,-6,3,-6.1,27,28
2020/4/24 12:59,1,0,-6.2,27,28
2020/4/24 13:00,2,4,-6.1,27,28
2020/4/24 13:01,-5,1,-6.1,27,28
2020/4/24 13:02,-4,2,-6.1,27,27
2020/4/24 13:03,3,-1,-6.2,27,27
2020/4/24 13:04,-3,0,-6.2,27,27
2020/4/24 13:05,-3,4,-6.2,27,27
2020/4/24 13:06,-6,1,-6.2,27,27
2020/4/24 13:07,-3,0,-6.2,27,27
2020/4/24 13:08,0,4,-6.2,27,27
2020/4/24 13:09,-3,0,-6.2,28,27
2020/4/24 13:10,-3,0,-6.1,28,27
2020/4/24 13:11,-5,1,-6.2,28,27
2020/4/24 13:12,-2,0,-6.2,28,27
2020/4/24 13:13,-10,1,-6.2,28,27
2020/4/24 13:14,-8,-1,-6.2,28,27
2020/4/24 13:15,-9,3,-6.1,28,27
2020/4/24 13:16,-6,4,-6.1,28,27
2020/4/24 13:17,-1,2,-6.1,28,27
2020/4/24 13:18,1,0,-6.1,28,27
2020/4/24 13:19,-3,0,-6.1,28,27
2020/4/24 13:20,-6,2,-6.1,28,27
2020/4/24 13:21,3,3,-6.1,28,27
2020/4/24 13:22,0,0,-6.2,28,27
2020/4/24 13:23,-2,2,-6.2,28,27
2020/4/24 13:24,-4,1,-6.2,28,27
2020/4/24 13:25,-1,-1,-6.2,28,27
2020/4/24 13:26,-3,4,-6.2,28,27
2020/4/24 13:27,4,1,-6.3,28,27
2020/4/24 13:28,-4,2,-6.2,28,27
2020/4/24 13:29,-8,2,-6.2,28,27
2020/4/24 13:30,0,0,-6.2,28,27
2020/4/24 13:31,-3,1,-6.2,28,27
2020/4/24 13:32,-6,0,-6.2,28,27
2020/4/24 13:33,-6,2,-6.2,28,27
2020/4/24 13:34,-2,2,-6.2,28,27
2020/4/24 13:35,3,3,-6.2,28,27
2020/4/24 13:36,1,2,-6.2,28,27
2020/4/24 13:37,-3,0,-6.2,28,27
2020/4/24 13:38,2,0,-6.2,28,27
2020/4/24 13:39,-2,2,-6.2,28,27
2020/4/24 13:40,2,3,-6.2,28,27
2020/4/24 13:41,-5,1,-6.2,28,27
2020/4/24 13:42,2,3,-6.3,28,27
2020/4/24 13:43,0,0,-6.1,28,27
2020/4/24 13:44,-4,1,-6.1,28,27
2020/4/24 13:45,-2,0,-6.1,28,27
2020/4/24 13:46,-9,1,-6.2,28,27
2020/4/24 13:47,-5,3,-6.1,28,27
2020/4/24 13:48,-2,4,-6.2,28,27
2020/4/24 13:49,-10,1,-6.2,28,27
2020/4/24 13:50,1,1,-6.2,28,27
2020/4/24 13:51,-6,2,-6.1,28,27
2020/4/24 13:52,-1,-2,-6.1,28,27
2020/4/24 13:53,-2,1,-6.1,28,28
2020/4/24 13:54,0,4,-6.2,28,28
2020/4/24 13:55,-5,4,-6.3,29,28
2020/4/24 13:56,0,4,-6.2,29,28
2020/4/24 13:57,-2,3,-6.2,29,27
2020/4/24 13:58,0,2,-6.2,29,27
2020/4/24 13:59,-3,1,-6.2,28,27
2020/4/24 14:00,-2,3,-6.2,28,27
2020/4/24 14:01,-8,2,-6.2,28,27
2020/4/24 14:02,1,0,-6,28,27
2020/4/24 14:03,-3,2,-6.2,28,27
2020/4/24 14:04,-5,1,-6.1,28,27
2020/4/24 14:05,-8,2,-6.2,28,27
2020/4/24 14:06,-1,2,-6.2,28,27
2020/4/24 14:07,2,2,-6.2,28,27
2020/4/24 14:08,-4,0,-6.2,28,27
2020/4/24 14:09,-7,3,-6.2,28,27
2020/4/24 14:10,2,-1,-6.2,28,27
2020/4/24 14:11,-1,3,-6.2,28,27
2020/4/24 14:12,-1,3,-6.1,28,27
2020/4/24 14:13,-10,2,-6.2,28,27
2020/4/24 14:14,-4,1,-6.2,28,27
2020/4/24 14:15,2,1,-6.1,28,27
2020/4/24 14:16,0,0,-6.2,28,27
2020/4/24 14:17,-1,2,-6.1,28,27
2020/4/24 14:18,-3,2,-6.2,28,27
2020/4/24 14:19,-6,5,-6.2,28,27
2020/4/24 14:20,0,1,-6.2,28,27
2020/4/24 14:21,-3,2,-6.2,28,27
2020/4/24 14:22,-4,3,-6.2,28,27
2020/4/24 14:23,-5,3,-6.2,28,27
2020/4/24 14:24,-10,0,-6.2,28,27
2020/4/24 14:25,-4,2,-6.1,28,27
2020/4/24 14:26,2,3,-6.1,28,27
2020/4/24 14:27,-4,-1,-6.1,28,27
2020/4/24 14:28,-6,2,-6.1,28,27
2020/4/24 14:29,-3,2,-6.2,28,27
2020/4/24 14:30,0,0,-6.2,28,27
2020/4/24 14:31,3,2,-6.2,28,27
2020/4/24 14:32,-2,2,-6.2,29,27
2020/4/24 14:33,3,2,-6.2,29,27
2020/4/24 14:34,0,0,-6.1,29,27
2020/4/24 14:35,0,1,-6.2,29,27
2020/4/24 14:36,-5,1,-6.1,29,27
2020/4/24 14:37,-2,3,-6.2,29,27
2020/4/24 14:38,-5,-1,-6.2,29,27
2020/4/24 14:39,4,1,-6.2,29,27
2020/4/24 14:40,-4,5,-6.2,29,27
2020/4/24 14:41,-7,0,-6.1,29,27
2020/4/24 14:42,-2,1,-6.4,29,27
2020/4/24 14:43,-5,0,-6.3,29,27
2020/4/24 14:44,-6,1,-6.3,29,27
2020/4/24 14:45,-3,4,-6.2,29,27
2020/4/24 14:46,3,1,-6.2,29,27
2020/4/24 14:47,1,2,-6.2,29,27
2020/4/24 14:48,-2,1,-6.2,29,28
2020/4/24 14:49,-5,2,-6.2,29,28
2020/4/24 14:50,-4,1,-6.2,29,28
2020/4/24 14:51,-4,3,-6.2,29,28
2020/4/24 14:52,-7,-1,-6.2,29,27
2020/4/24 14:53,-3,1,-6.2,29,27
2020/4/24 14:54,-3,2,-6.2,29,27
2020/4/24 14:55,-6,1,-6.2,29,27
2020/4/24 14:56,-5,1,-6.2,29,27
2020/4/24 14:57,-4,1,-6.2,29,27
2020/4/24 14:58,-6,1,-6.2,29,27
2020/4/24 14:59,-3,2,-6.1,29,27
2020/4/24 15:00,-4,-2,-6.2,29,27
2020/4/24 15:01,2,1,-6.3,29,27
2020/4/24 15:02,1,1,-6.3,29,27
2020/4/24 15:03,1,1,-6.3,29,27
2020/4/24 15:04,-9,2,-6.2,29,27
2020/4/24 15:05,6,2,-6.2,29,27
2020/4/24 15:06,-3,0,-6.2,29,27
2020/4/24 15:07,7,0,-6.2,29,27
2020/4/24 15:08,-6,3,-6.2,29,27
2020/4/24 15:09,-4,1,-6.1,29,27
2020/4/24 15:10,2,2,-6.2,29,27
2020/4/24 15:11,4,2,-6.2,29,27
2020/4/24 15:12,-8,-1,-6.1,29,27
2020/4/24 15:13,-5,-1,-6.2,29,27
2020/4/24 15:14,-1,3,-6.2,29,27
2020/4/24 15:15,-4,1,-6.2,29,27
2020/4/24 15:16,-1,-2,-6.1,29,27
2020/4/24 15:17,-5,1,-6.3,28,27
2020/4/24 15:18,-2,1,-6.2,29,27
2020/4/24 15:19,-6,3,-6.2,28,27
2020/4/24 15:20,0,1,-6.2,28,27
2020/4/24 15:21,1,1,-6.2,28,27
2020/4/24 15:22,2,0,-6.2,28,27
2020/4/24 15:23,-3,3,-6.2,28,27
2020/4/24 15:24,2,1,-6.2,28,27
2020/4/24 15:25,-1,4,-6.2,28,27
2020/4/24 15:26,-2,1,-6.2,28,27
2020/4/24 15:27,-3,0,-6.3,28,27
2020/4/24 15:28,-4,4,-6.2,29,27
2020/4/24 15:29,0,-1,-6.2,28,27
2020/4/24 15:30,-1,2,-6.2,29,27
2020/4/24 15:31,-2,0,-6.3,29,27
2020/4/24 15:32,4,1,-6.2,29,27
2020/4/24 15:33,1,1,-6.2,29,27
2020/4/24 15:34,5,-1,-6.2,29,27
2020/4/24 15:35,-5,1,-6.2,29,27
2020/4/24 15:36,2,3,-6.2,29,27
2020/4/24 15:37,-2,2,-6.2,29,27
2020/4/24 15:38,5,2,-6.2,29,27
2020/4/24 15:39,-6,0,-6.2,29,27
2020/4/24 15:40,0,2,-6.2,29,27
2020/4/24 15:41,-3,1,-6.2,29,27
2020/4/24 15:42,-3,2,-6.1,29,28
2020/4/24 15:43,2,0,-6.1,29,28
2020/4/24 15:44,-2,1,-6.2,29,28
2020/4/24 15:45,-2,2,-6.2,29,28
2020/4/24 15:46,0,3,-6.1,29,27
2020/4/24 15:47,-2,-1,-6.1,29,27
2020/4/24 15:48,-1,5,-6.1,29,27
2020/4/24 15:49,-10,-1,-6.2,29,27
2020/4/24 15:50,-2,1,-6.2,29,27
2020/4/24 15:51,3,1,-6.2,29,27
2020/4/24 15:52,0,2,-6.1,29,27
2020/4/24 15:53,0,4,-6.1,29,27
2020/4/24 15:54,-7,4,-6.1,29,27
2020/4/24 15:55,-3,0,-6.2,29,27
2020/4/24 15:56,-2,2,-6.1,29,27
2020/4/24 15:57,1,1,-6.2,29,27
2020/4/24 15:58,-4,5,-6.2,29,27
2020/4/24 15:59,-3,1,-6.2,29,27
2020/4/24 16:00,3,4,-6.2,29,27
2020/4/24 16:01,3,1,-6.1,29,27
2020/4/24 16:02,1,0,-6.2,29,27
2020/4/24 16:03,-4,1,-6.1,29,27
2020/4/24 16:04,-3,0,-6.2,29,27
2020/4/24 16:05,7,1,-6.2,29,27
2020/4/24 16:06,-3,1,-6.2,29,27
2020/4/24 16:07,-3,2,-6.1,29,27
2020/4/24 16:08,-1,2,-6.1,29,27
2020/4/24 16:09,-4,4,-6.2,29,27
2020/4/24 16:10,-4,1,-6.1,29,27
2020/4/24 16:11,-3,3,-6.2,29,27
2020/4/24 16:12,-1,1,-6.2,29,27
2020/4/24 16:13,4,-1,-6.2,29,27
2020/4/24 16:14,-3,0,-6.3,29,27
2020/4/24 16:15,3,3,-6.2,29,27
2020/4/24 16:16,-5,3,-6.2,29,27
2020/4/24 16:17,-5,2,-6.1,29,27
2020/4/24 16:18,-9,0,-6.2,29,27
2020/4/24 16:19,1,6,-6.2,29,27
2020/4/24 16:20,-6,2,-6.2,29,27
2020/4/24 16:21,-6,4,-6.2,29,27
2020/4/24 16:22,-3,3,-6.2,29,27
2020/4/24 16:23,-4,-1,-6.2,29,27
2020/4/24 16:24,-6,2,-6.1,29,27
2020/4/24 16:25,-8,4,-6.2,29,27
2020/4/24 16:26,-2,4,-6.2,29,27
2020/4/24 16:27,-2,2,-6.2,29,27
2020/4/24 16:28,1,3,-6.2,29,27
2020/4/24 16:29,1,3,-6.2,29,27
2020/4/24 16:30,3,1,-6.2,29,27
2020/4/24 16:31,1,1,-6.2,29,27
2020/4/24 16:32,4,3,-6.2,29,27
2020/4/24 16:33,-6,1,-6.2,29,27
2020/4/24 16:34,2,1,-6.3,29,27
2020/4/24 16:35,1,4,-6.1,29,27
2020/4/24 16:36,2,2,-6.1,29,27
2020/4/24 16:37,-6,1,-6.1,29,28
2020/4/24 16:38,-7,2,-6.1,29,28
2020/4/24 16:39,-9,2,-6.2,29,28
2020/4/24 16:40,-1,2,-6.3,29,28
2020/4/24 16:41,-6,-1,-6.2,29,27
2020/4/24 16:42,-7,0,-6.2,29,27
2020/4/24 16:43,-5,3,-6.2,29,27
2020/4/24 16:44,1,3,-6.2,29,27
2020/4/24 16:45,-3,2,-6.2,29,27
2020/4/24 16:46,-5,1,-6.1,29,27
2020/4/24 16:47,-6,3,-6.2,29,27
2020/4/24 16:48,-3,2,-6.2,29,27
2020/4/24 16:49,-6,1,-6.1,29,27
2020/4/24 16:50,2,3,-6.2,29,27
2020/4/24 16:51,-7,0,-6.2,29,27
2020/4/24 16:52,-4,0,-6.2,29,27
2020/4/24 16:53,-2,0,-6.2,29,27
2020/4/24 16:54,-3,2,-6.2,29,27
2020/4/24 16:55,-5,3,-6.2,29,27
2020/4/24 16:56,-4,1,-6.1,28,27
2020/4/24 16:57,-3,2,-6.2,28,27
2020/4/24 16:58,-5,1,-6.2,29,27
2020/4/24 16:59,-3,0,-6.2,29,27
2020/4/24 17:00,-7,2,-6.2,29,27
2020/4/24 17:01,-4,2,-6.2,29,27
2020/4/24 17:02,-4,3,-6.3,28,27
2020/4/24 17:03,-3,2,-6.3,29,27
2020/4/24 17:04,-2,-1,-6.2,29,27
2020/4/24 17:05,-4,-1,-6.1,29,27
2020/4/24 17:06,-6,5,-6.2,29,27
2020/4/24 17:07,-1,1,-6.1,29,27
2020/4/24 17:08,0,0,-6.2,29,27
2020/4/24 17:09,-2,2,-6.3,29,27
2020/4/24 17:10,-7,5,-6.2,29,27
2020/4/24 17:11,2,2,-6.2,29,27
2020/4/24 17:12,-2,1,-6.1,29,27
2020/4/24 17:13,-3,3,-6.1,29,27
2020/4/24 17:14,4,1,-6.2,29,27
2020/4/24 17:15,0,2,-6.2,29,27
2020/4/24 17:16,-5,2,-6.2,29,27
2020/4/24 17:17,7,1,-6.2,29,27
2020/4/24 17:18,-8,1,-6.2,29,27
2020/4/24 17:19,-1,1,-6.2,29,27
2020/4/24 17:20,-3,5,-6.2,29,27
2020/4/24 17:21,-5,2,-6.2,29,27
2020/4/24 17:22,4,2,-6.2,29,27
2020/4/24 17:23,2,-1,-6.2,29,27
2020/4/24 17:24,-2,2,-6.3,28,27
2020/4/24 17:25,-2,2,-6.1,28,27
2020/4/24 17:26,-4,4,-6.2,28,27
2020/4/24 17:27,-5,-1,-6.2,28,27
2020/4/24 17:28,-4,1,-6.2,28,27
2020/4/24 17:29,-2,0,-6.2,28,27
2020/4/24 17:30,-9,0,-6.1,28,27
2020/4/24 17:31,-4,2,-6.2,29,27
2020/4/24 17:32,-3,1,-6.1,29,28
2020/4/24 17:33,0,3,-6.2,29,28
2020/4/24 17:34,-8,1,-6.2,29,28
2020/4/24 17:35,3,3,-6.1,29,28
2020/4/24 17:36,-2,0,-6.2,29,27
2020/4/24 17:37,-4,1,-6.2,29,27
2020/4/24 17:38,-7,0,-6.1,29,27
2020/4/24 17:39,-6,2,-6.2,29,27
2020/4/24 17:40,-4,3,-6.2,29,27
2020/4/24 17:41,-6,3,-6.2,29,27
2020/4/24 17:42,7,4,-6.2,29,27
2020/4/24 17:43,2,4,-6.2,29,27
2020/4/24 17:44,-3,3,-6.3,29,27
2020/4/24 17:45,-4,1,-6.2,29,27
2020/4/24 17:46,-6,2,-6.2,29,27
2020/4/24 17:47,-1,2,-6.3,29,27
2020/4/24 17:48,-5,3,-6.2,29,27
2020/4/24 17:49,-7,3,-6.2,28,27
2020/4/24 17:50,-2,5,-6.2,29,27
2020/4/24 17:51,-2,4,-6.3,29,27
2020/4/24 17:52,-1,2,-6.2,29,27
2020/4/24 17:53,-1,1,-6.3,28,27
2020/4/24 17:54,-3,3,-6.3,28,27
2020/4/24 17:55,0,3,-6.3,28,27
2020/4/24 17:56,3,3,-6.2,28,27
2020/4/24 17:57,-10,-2,-6.2,28,27
2020/4/24 17:58,-4,2,-6.2,28,27
2020/4/24 17:59,3,1,-6.3,28,27
2020/4/24 18:00,1,1,-6.2,28,27
2020/4/24 18:01,-3,4,-6.2,28,27
2020/4/24 18:02,2,1,-6.2,28,27
2020/4/24 18:03,-1,1,-6.1,28,27
2020/4/24 18:04,-5,2,-6.2,28,27
2020/4/24 18:05,-6,0,-6.1,28,27
2020/4/24 18:06,-6,4,-6.2,28,27
2020/4/24 18:07,-3,4,-6.2,28,27
2020/4/24 18:08,-1,1,-6.2,28,27
2020/4/24 18:09,0,4,-6.1,28,27
2020/4/24 18:10,-2,0,-6.2,28,27
2020/4/24 18:11,-3,1,-6.2,28,27
2020/4/24 18:12,-7,2,-6.2,28,27
2020/4/24 18:13,-2,2,-6.2,28,27
2020/4/24 18:14,-7,1,-6.3,28,27
2020/4/24 18:15,-5,0,-6.2,28,27
2020/4/24 18:16,-3,2,-6.2,28,27
2020/4/24 18:17,4,1,-6.2,28,27
2020/4/24 18:18,-4,-1,-6.1,28,27
2020/4/24 18:19,-5,2,-6.1,28,27
2020/4/24 18:20,1,3,-6.2,28,27
2020/4/24 18:21,1,2,-6.2,28,27
2020/4/24 18:22,-1,3,-6.2,28,27
2020/4/24 18:23,-5,4,-6.2,28,27
2020/4/24 18:24,4,-1,-6.2,28,27
2020/4/24 18:25,-6,2,-6.2,28,27
2020/4/24 18:26,-5,3,-6.2,28,27
2020/4/24 18:27,4,1,-6.1,28,28
2020/4/24 18:28,-4,1,-6.1,29,28
2020/4/24 18:29,-5,0,-6.2,29,28
2020/4/24 18:30,-4,3,-6.2,29,27
2020/4/24 18:31,-5,3,-6.1,29,27
2020/4/24 18:32,1,1,-6.2,29,27
2020/4/24 18:33,2,1,-6.2,28,27
2020/4/24 18:34,-2,1,-6.2,28,27
2020/4/24 18:35,2,3,-6.2,28,27
2020/4/24 18:36,-2,1,-6.2,28,27
2020/4/24 18:37,3,1,-6.1,28,27
2020/4/24 18:38,-7,0,-6.2,28,27
2020/4/24 18:39,-2,1,-6.2,28,27
2020/4/24 18:40,-4,0,-6.2,28,27
2020/4/24 18:41,-1,4,-6.2,28,27
2020/4/24 18:42,-4,0,-6.2,28,27
2020/4/24 18:43,2,1,-6.2,28,27
2020/4/24 18:44,0,0,-6.2,28,27
2020/4/24 18:45,4,2,-6.2,28,27
2020/4/24 18:46,0,0,-6.2,28,27
2020/4/24 18:47,-5,4,-6.2,28,27
2020/4/24 18:48,-6,3,-6.2,28,27
2020/4/24 18:49,1,0,-6.2,28,27
2020/4/24 18:50,0,1,-6.2,28,27
2020/4/24 18:51,-4,3,-6.2,28,27
2020/4/24 18:52,-5,2,-6.2,28,27
2020/4/24 18:53,-3,-1,-6.2,28,27
2020/4/24 18:54,-6,0,-6.2,28,27
2020/4/24 18:55,0,4,-6.3,28,27
2020/4/24 18:56,-5,0,-6.2,28,27
2020/4/24 18:57,-5,3,-6.2,28,27
2020/4/24 18:58,-5,0,-6.2,28,27
2020/4/24 18:59,-1,3,-6.2,28,27
2020/4/24 19:00,3,3,-6.2,28,27
2020/4/24 19:01,-3,2,-6.2,28,27
2020/4/24 19:02,-7,3,-6.2,28,27
2020/4/24 19:03,-4,2,-6.2,28,27
